solver,seed,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_30s,gap_60s,gap_120s,gap_300s,n_rounds
freqscore-T1,2,T1_1000_20000_6.wclq,1000,20000,399,497,1523,1205,1.424547,OK,1.424547,1.424547,1.424547,1.424547,-1,42
freqscore-T1,2,T1_1000_20000_7.wclq,1000,20000,398,475,1522,1199,1.524211,OK,1.568421,1.568421,1.568421,1.530526,-1,41
freqscore-T1,2,T1_1000_20000_9.wclq,1000,20000,414,494,1531,1217,1.463563,OK,1.530364,1.530364,1.530364,1.489879,-1,40
freqscore-T1,2,T1_100_100_1.wclq,100,100,1007,1010,1013,1013,0.00297,OK,0.00297,0.00297,0.00297,0.00297,-1,679
freqscore-T1,2,T1_100_100_5.wclq,100,100,1000,1000,1001,1001,0.001,OK,0.001,0.001,0.001,0.001,-1,656
freqscore-T1,2,T1_100_100_6.wclq,100,100,1044,1048,1081,1052,0.003817,OK,0.003817,0.003817,0.003817,0.003817,-1,281
freqscore-T1,2,T1_100_100_7.wclq,100,100,1037,1040,1072,1059,0.018269,OK,0.018269,0.018269,0.018269,0.018269,-1,288
freqscore-T1,2,T1_100_250_4.wclq,100,250,495,523,602,590,0.128107,OK,0.128107,0.128107,0.128107,0.128107,-1,268
freqscore-T1,2,T1_100_500_0.wclq,100,500,261,291,407,381,0.309278,OK,0.309278,0.309278,0.309278,0.309278,-1,229
freqscore-T1,2,T1_100_500_1.wclq,100,500,228,255,353,333,0.305882,OK,0.305882,0.305882,0.305882,0.305882,-1,227
freqscore-T1,2,T1_100_500_5.wclq,100,500,228,254,341,340,0.338583,OK,0.338583,0.338583,0.338583,0.338583,-1,248
freqscore-T1,2,T1_100_500_6.wclq,100,500,244,268,376,347,0.294776,OK,0.294776,0.294776,0.294776,0.294776,-1,235
freqscore-T1,2,T1_100_500_8.wclq,100,500,252,270,398,364,0.348148,OK,0.348148,0.348148,0.348148,0.348148,-1,218
freqscore-T1,2,T1_100_500_9.wclq,100,500,239,267,373,361,0.35206,OK,0.35206,0.35206,0.35206,0.35206,-1,229
freqscore-T1,2,T1_100_750_0.wclq,100,750,152,175,277,263,0.502857,OK,0.502857,0.502857,0.502857,0.502857,-1,216
freqscore-T1,2,T1_100_750_2.wclq,100,750,180,196,272,242,0.234694,OK,0.234694,0.234694,0.234694,0.234694,-1,226
freqscore-T1,2,T1_100_750_5.wclq,100,750,155,168,259,255,0.517857,OK,0.517857,0.517857,0.517857,0.517857,-1,220
freqscore-T1,2,T1_100_750_7.wclq,100,750,148,171,263,244,0.426901,OK,0.426901,0.426901,0.426901,0.426901,-1,233
freqscore-T1,2,T1_100_750_9.wclq,100,750,155,178,277,256,0.438202,OK,0.438202,0.438202,0.438202,0.438202,-1,230
freqscore-T1,2,T1_150_250_0.wclq,150,250,1179,1190,1283,1251,0.051261,OK,0.051261,0.051261,0.051261,0.051261,-1,273
freqscore-T1,2,T1_150_250_2.wclq,150,250,1149,1173,1315,1261,0.075021,OK,0.084833,0.084833,0.0787,0.075021,-1,268
freqscore-T1,2,T1_150_250_3.wclq,150,250,1170,1178,1329,1242,0.054329,OK,0.064571,0.064571,0.054329,0.054329,-1,249
freqscore-T1,2,T1_150_250_6.wclq,150,250,1103,1116,1196,1160,0.039427,OK,0.042228,0.042228,0.042228,0.039427,-1,261
freqscore-T1,2,T1_150_500_0.wclq,150,500,641,667,843,791,0.185907,OK,0.185907,0.185907,0.185907,0.185907,-1,255
freqscore-T1,2,T1_150_500_2.wclq,150,500,607,633,824,757,0.195893,OK,0.195893,0.195893,0.195893,0.195893,-1,254
freqscore-T1,2,T1_150_500_5.wclq,150,500,538,572,746,688,0.202797,OK,0.204545,0.204545,0.202797,0.202797,-1,261
freqscore-T1,2,T1_150_500_9.wclq,150,500,594,625,805,758,0.2128,OK,0.21865,0.21865,0.21865,0.21865,-1,256
freqscore-T1,2,T1_150_750_0.wclq,150,750,379,416,631,579,0.391827,OK,0.391827,0.391827,0.391827,0.391827,-1,231
freqscore-T1,2,T1_150_750_2.wclq,150,750,391,430,637,574,0.334884,OK,0.334884,0.334884,0.334884,0.334884,-1,238
freqscore-T1,2,T1_150_750_3.wclq,150,750,386,415,623,555,0.337349,OK,0.337349,0.337349,0.337349,0.337349,-1,240
freqscore-T1,2,T1_150_750_4.wclq,150,750,379,411,593,549,0.335766,OK,0.335766,0.335766,0.335766,0.335766,-1,217
freqscore-T1,2,T1_150_750_5.wclq,150,750,325,364,552,506,0.39011,OK,0.39011,0.39011,0.39011,0.39011,-1,237
freqscore-T1,2,T1_150_750_7.wclq,150,750,362,402,524,501,0.246269,OK,0.246269,0.246269,0.246269,0.246269,-1,257
freqscore-T1,2,T1_150_750_8.wclq,150,750,345,394,563,539,0.36802,OK,0.36802,0.36802,0.36802,0.36802,-1,237
freqscore-T1,2,T1_200_250_0.wclq,200,250,1880,1898,2126,2008,0.057956,OK,0.057956,0.057956,0.057956,0.057956,-1,252
freqscore-T1,2,T1_200_250_3.wclq,200,250,1810,1810,1962,1873,0.034807,OK,0.034807,0.034807,0.034807,0.034807,-1,261
freqscore-T1,2,T1_200_250_6.wclq,200,250,1767,1792,1944,1856,0.035714,OK,0.036293,0.036293,0.036293,0.035714,-1,250
freqscore-T1,2,T1_200_250_9.wclq,200,250,1813,1856,2068,1981,0.067349,OK,0.067349,0.067349,0.067349,0.067349,-1,267
freqscore-T1,2,T1_200_500_0.wclq,200,500,1104,1135,1401,1296,0.14185,OK,0.143866,0.143866,0.14185,0.14185,-1,266
freqscore-T1,2,T1_200_500_2.wclq,200,500,1089,1130,1383,1280,0.132743,OK,0.133628,0.133628,0.132743,0.132743,-1,257
freqscore-T1,2,T1_200_500_3.wclq,200,500,1087,1116,1303,1223,0.095878,OK,0.095878,0.095878,0.095878,0.095878,-1,261
freqscore-T1,2,T1_200_500_5.wclq,200,500,1021,1059,1275,1196,0.129367,OK,0.129367,0.129367,0.129367,0.129367,-1,262
freqscore-T1,2,T1_200_500_7.wclq,200,500,1067,1110,1324,1214,0.093694,OK,0.097649,0.097649,0.097649,0.093694,-1,256
freqscore-T1,2,T1_200_500_9.wclq,200,500,1093,1143,1371,1289,0.127734,OK,0.133685,0.133685,0.133685,0.127734,-1,264
freqscore-T1,2,T1_200_750_0.wclq,200,750,759,810,1090,982,0.212346,OK,0.216049,0.216049,0.212346,0.212346,-1,263
freqscore-T1,2,T1_200_750_1.wclq,200,750,668,732,1003,887,0.211749,OK,0.217213,0.217213,0.217213,0.211749,-1,238
freqscore-T1,2,T1_200_750_7.wclq,200,750,713,736,1001,902,0.225543,OK,0.225543,0.225543,0.225543,0.225543,-1,261
freqscore-T1,2,T1_200_750_8.wclq,200,750,696,757,1049,939,0.240423,OK,0.240423,0.240423,0.240423,0.240423,-1,239
freqscore-T1,2,T1_200_750_9.wclq,200,750,681,742,1025,921,0.24124,OK,0.24124,0.24124,0.24124,0.24124,-1,236
freqscore-T1,2,T1_250_250_0.wclq,250,250,2576,2576,2722,2656,0.031056,OK,0.031056,0.031056,0.031056,0.031056,-1,232
freqscore-T1,2,T1_250_250_1.wclq,250,250,2540,2540,2694,2597,0.022441,OK,0.022441,0.022441,0.022441,0.022441,-1,234
freqscore-T1,2,T1_250_250_4.wclq,250,250,2636,2636,2781,2711,0.028452,OK,0.028452,0.028452,0.028452,0.028452,-1,236
freqscore-T1,2,T1_250_250_6.wclq,250,250,2533,2538,2612,2575,0.014578,OK,0.014578,0.014578,0.014578,0.014578,-1,232
freqscore-T1,2,T1_250_250_7.wclq,250,250,2482,2488,2725,2605,0.047026,OK,0.049557,0.049557,0.049557,0.047026,-1,235
freqscore-T1,2,T1_250_500_0.wclq,250,500,1672,1706,1953,1827,0.070926,OK,0.070926,0.070926,0.070926,0.070926,-1,252
freqscore-T1,2,T1_250_500_5.wclq,250,500,1565,1613,1899,1703,0.055797,OK,0.055797,0.055797,0.055797,0.055797,-1,241
freqscore-T1,2,T1_250_500_7.wclq,250,500,1645,1702,1954,1817,0.067568,OK,0.077739,0.077739,0.070082,0.067568,-1,241
freqscore-T1,2,T1_250_500_9.wclq,250,500,1681,1708,2020,1858,0.087822,OK,0.09192,0.09192,0.087822,0.087822,-1,252
freqscore-T1,2,T1_250_750_2.wclq,250,750,1165,1225,1547,1373,0.120816,OK,0.127258,0.127258,0.127258,0.120816,-1,261
freqscore-T1,2,T1_250_750_4.wclq,250,750,1068,1133,1458,1324,0.168579,OK,0.177936,0.177936,0.177936,0.168579,-1,255
freqscore-T1,2,T1_250_750_5.wclq,250,750,1076,1138,1481,1346,0.182777,OK,0.185413,0.185413,0.182777,0.182777,-1,253
freqscore-T1,2,T1_250_750_7.wclq,250,750,1174,1219,1528,1373,0.126333,OK,0.128184,0.128184,0.127258,0.126333,-1,259
freqscore-T1,2,T1_300_500_0.wclq,300,500,2244,2294,2686,2480,0.081081,OK,0.081081,0.081081,0.081081,0.081081,-1,236
freqscore-T1,2,T1_300_500_1.wclq,300,500,2164,2187,2365,2269,0.037494,OK,0.039395,0.039395,0.039395,0.037969,-1,226
freqscore-T1,2,T1_300_500_3.wclq,300,500,2243,2301,2654,2452,0.065624,OK,0.075844,0.075844,0.074967,0.065624,-1,233
freqscore-T1,2,T1_300_500_8.wclq,300,500,2351,2351,2662,2480,0.05487,OK,0.05487,0.05487,0.05487,0.05487,-1,222
freqscore-T1,2,T1_300_750_2.wclq,300,750,1605,1677,2128,1892,0.128205,OK,0.136553,0.136553,0.128205,0.128205,-1,237
freqscore-T1,2,T1_300_750_3.wclq,300,750,1570,1609,1979,1780,0.106277,OK,0.108344,0.108344,0.108344,0.106277,-1,235
freqscore-T1,2,T1_300_750_4.wclq,300,750,1627,1719,2085,1899,0.104712,OK,0.104712,0.104712,0.104712,0.104712,-1,241
freqscore-T1,2,T1_300_750_6.wclq,300,750,1589,1668,2106,1889,0.132494,OK,0.136691,0.136691,0.132494,0.132494,-1,243
freqscore-T1,2,T1_500_500_0.wclq,500,500,5152,5179,5887,5476,0.057347,OK,0.06227,0.06227,0.057347,0.057347,-1,164
freqscore-T1,2,T1_500_500_2.wclq,500,500,5137,5139,5598,5339,0.038918,OK,0.039907,0.039907,0.039502,0.038918,-1,157
freqscore-T1,2,T1_500_500_5.wclq,500,500,5116,5116,5375,5244,0.02502,OK,0.02502,0.02502,0.02502,0.02502,-1,157
freqscore-T1,2,T1_500_500_9.wclq,500,500,5163,5163,5640,5394,0.044741,OK,0.044935,0.044935,0.044935,0.044935,-1,167
freqscore-T1,2,T1_50_1000_1.wclq,50,1000,25,25,41,41,0.64,OK,0.64,0.64,0.64,0.64,-1,232
freqscore-T1,2,T1_50_1000_3.wclq,50,1000,23,23,42,42,0.826087,OK,0.826087,0.826087,0.826087,0.826087,-1,228
freqscore-T1,2,T1_50_1000_4.wclq,50,1000,22,22,41,41,0.863636,OK,0.863636,0.863636,0.863636,0.863636,-1,226
freqscore-T1,2,T1_50_1000_6.wclq,50,1000,22,22,40,40,0.818182,OK,-1,-1,-1,-1,-1,2
freqscore-T1,2,T1_50_1000_8.wclq,50,1000,26,26,46,46,0.769231,OK,-1,-1,-1,-1,-1,43
freqscore-T1,2,T1_50_50_0.wclq,50,50,554,559,591,576,0.030411,OK,0.032258,0.032258,0.030411,0.030411,-1,330
freqscore-T1,2,T1_50_50_8.wclq,50,50,567,570,604,577,0.012281,OK,0.017637,0.017637,0.012281,0.012281,-1,273
freqscore-T2,1,T2_1000_10000_2.wclq,1000,10000,4093,4530,5673,5094,0.124503,OK,0.124503,0.124503,0.124503,-1,-1,63
freqscore-T2,1,T2_1000_10000_4.wclq,1000,10000,4203,4566,5791,5283,0.15703,OK,0.15703,0.15703,0.15703,-1,-1,64
freqscore-T2,1,T2_1000_10000_5.wclq,1000,10000,3830,4062,4973,4513,0.111029,OK,0.112014,0.112014,0.112014,-1,-1,64
freqscore-T2,1,T2_1000_10000_7.wclq,1000,10000,3490,3775,4937,4410,0.168212,OK,0.172715,0.172715,0.172715,0.168212,-1,60
freqscore-T2,1,T2_1000_10000_8.wclq,1000,10000,3768,4107,5044,4591,0.117848,OK,0.120526,0.120526,0.117848,0.117848,-1,53
freqscore-T2,1,T2_1000_10000_9.wclq,1000,10000,3919,4277,5298,4719,0.103343,OK,0.103343,0.103343,0.103343,0.103343,-1,65
freqscore-T2,1,T2_1000_1000_0.wclq,1000,1000,1200,1200,1202,1200,0.0,OPT,-1,-1,-1,-1,-1,9
freqscore-T2,1,T2_1000_1000_1.wclq,1000,1000,1217,1217,1217,1217,0.0,OPT,-1,-1,-1,-1,-1,1
freqscore-T2,1,T2_1000_1000_4.wclq,1000,1000,1232,1232,1236,1233,0.000812,OK,0.000812,0.000812,0.000812,0.000812,-1,343
freqscore-T2,1,T2_1000_1000_5.wclq,1000,1000,1206,1206,1212,1207,0.000829,OK,0.000829,0.000829,0.000829,0.000829,-1,348
freqscore-T2,1,T2_1000_1000_7.wclq,1000,1000,1198,1198,1200,1198,0.0,OPT,-1,-1,-1,-1,-1,2
freqscore-T2,1,T2_1000_1000_8.wclq,1000,1000,1253,1253,1253,1253,0.0,OPT,-1,-1,-1,-1,-1,1
freqscore-T2,1,T2_1000_1000_9.wclq,1000,1000,1264,1264,1274,1266,0.001582,OK,0.003165,0.003165,0.001582,-1,-1,319
freqscore-T2,1,T2_1000_15000_1.wclq,1000,15000,4316,4795,6393,5710,0.190824,OK,0.190824,0.190824,0.190824,-1,-1,40
freqscore-T2,1,T2_1000_15000_2.wclq,1000,15000,4883,5572,7394,6583,0.181443,OK,0.191852,0.191852,0.191852,0.18593,-1,44
freqscore-T2,1,T2_1000_15000_3.wclq,1000,15000,4701,5125,6690,6055,0.181463,OK,0.181463,0.181463,0.181463,-1,-1,43
freqscore-T2,1,T2_1000_15000_4.wclq,1000,15000,4704,5220,6622,5983,0.146169,OK,0.146169,0.146169,0.146169,-1,-1,42
freqscore-T2,1,T2_1000_15000_5.wclq,1000,15000,4348,4836,6161,5544,0.146402,OK,0.146402,0.146402,0.146402,-1,-1,41
freqscore-T2,1,T2_1000_15000_7.wclq,1000,15000,4167,4769,6283,5648,0.184315,OK,0.185783,0.185783,0.185783,0.185783,-1,44
freqscore-T2,1,T2_1000_15000_8.wclq,1000,15000,4648,4885,6069,5564,0.138997,OK,0.147595,0.147595,0.147595,0.138997,-1,47
freqscore-T2,1,T2_1000_15000_9.wclq,1000,15000,4733,5432,7371,6395,0.177283,OK,0.177283,0.177283,0.177283,0.177283,-1,44
freqscore-T2,1,T2_1000_20000_0.wclq,1000,20000,4476,5047,6371,5883,0.165643,OK,0.165643,0.165643,0.165643,0.165643,-1,46
freqscore-T2,1,T2_1000_20000_2.wclq,1000,20000,5501,6302,8472,7833,0.242939,OK,0.242939,0.242939,0.242939,0.242939,-1,40
freqscore-T2,1,T2_1000_20000_3.wclq,1000,20000,5068,5574,7552,6788,0.217797,OK,0.221026,0.221026,0.221026,-1,-1,44
freqscore-T2,1,T2_1000_20000_4.wclq,1000,20000,5399,5732,7038,6581,0.148116,OK,0.176378,0.176378,0.176378,-1,-1,39
freqscore-T2,1,T2_1000_20000_5.wclq,1000,20000,4657,5236,6706,6097,0.164439,OK,0.164439,0.164439,0.164439,0.164439,-1,40
freqscore-T2,1,T2_1000_20000_6.wclq,1000,20000,4814,5411,7378,6746,0.24672,OK,0.249677,0.249677,0.249677,0.24672,-1,43
freqscore-T2,1,T2_1000_20000_7.wclq,1000,20000,4762,5460,7298,6436,0.178755,OK,0.178755,0.178755,0.178755,0.178755,-1,41
freqscore-T2,1,T2_1000_20000_8.wclq,1000,20000,4560,5025,7032,6214,0.236617,OK,0.236617,0.236617,0.236617,-1,-1,45
